CardRefundID,RefundDate,Amount,ReturnOrderID
CR20499,12/6/2011,18196,25499
CR20500,11/17/2013,18396,25500
CR20501,5/5/2011,18596,25501
CR20502,3/29/2014,18796,25502
CR20503,8/21/2011,18996,25503
CR20504,6/15/2013,19196,25504
CR20505,11/22/2014,19396,25505
CR20506,6/15/2013,19596,25506
CR20507,11/26/2013,19796,25507
CR20508,12/19/2012,17996,25508
CR20509,4/24/2012,18196,25509
CR20510,10/21/2014,18396,25510
CR20511,5/13/2014,18596,25511
CR20512,8/17/2014,18796,25512
CR20513,3/24/2013,18996,25513
CR20514,12/21/2012,19196,25514
CR20515,12/23/2014,19396,25515
CR20516,7/5/2013,19596,25516
CR20517,11/23/2012,19796,25517
CR20518,6/2/2011,17996,25518
CR20519,6/4/2013,18196,25519
CR20520,12/11/2012,18396,25520
CR20521,1/12/2013,18596,25521
CR20522,3/23/2013,18796,25522
CR20523,2/4/2011,18996,25523
CR20524,11/11/2011,19196,25524
CR20525,9/18/2014,19396,25525
CR20526,6/12/2012,19596,25526
CR20527,11/5/2014,19796,25527
CR20528,8/14/2011,17996,25528
CR20529,4/6/2013,18196,25529
CR20530,5/15/2014,18396,25530
CR20531,8/1/2014,18596,25531
CR20532,9/18/2012,18796,25532
CR20533,3/30/2012,18996,25533
CR20534,2/17/2011,19196,25534
CR20535,11/9/2013,19396,25535
CR20536,5/2/2013,19596,25536
CR20537,2/1/2011,19796,25537
CR20538,9/25/2011,17996,25538
CR20539,6/27/2013,18196,25539
CR20540,8/21/2014,18396,25540
CR20541,8/4/2013,18596,25541
CR20542,8/12/2011,18796,25542
CR20543,6/28/2011,18996,25543
CR20544,11/24/2012,19196,25544
CR20545,8/9/2014,19396,25545
CR20546,11/9/2011,19596,25546
CR20547,4/8/2014,19796,25547
CR20548,9/19/2014,17996,25548
CR20549,10/29/2013,18196,25549
CR20550,12/2/2011,18396,25550
CR20551,12/9/2012,18596,25551
CR20552,7/2/2014,18796,25552
CR20553,12/5/2012,18996,25553
CR20554,8/29/2014,19196,25554
CR20555,5/11/2012,19396,25555
CR20556,11/30/2013,19596,25556
CR20557,8/19/2014,19796,25557
CR20558,2/1/2014,17996,25558
CR20559,5/9/2012,18196,25559
CR20560,6/21/2011,18396,25560
CR20561,3/27/2014,18596,25561
CR20562,7/19/2011,18796,25562
CR20563,11/18/2012,18996,25563
CR20564,12/27/2012,19196,25564
CR20565,10/7/2013,19396,25565
CR20566,11/30/2013,19596,25566
CR20567,9/9/2014,19796,25567
CR20568,12/11/2013,17996,25568
CR20569,12/12/2014,18196,25569
CR20570,12/4/2012,18396,25570
CR20571,2/15/2012,18596,25571
CR20572,1/30/2011,18796,25572
CR20573,8/2/2012,18996,25573
CR20574,3/28/2013,19196,25574
CR20575,11/20/2014,19396,25575
CR20576,6/30/2013,19596,25576
CR20577,7/25/2013,19796,25577
CR20578,6/19/2012,17996,25578
CR20579,3/22/2011,18196,25579
CR20580,10/6/2012,18396,25580
CR20581,5/2/2014,18596,25581
CR20582,8/18/2012,18796,25582
CR20583,8/30/2014,18996,25583
CR20584,1/7/2012,19196,25584
CR20585,7/8/2014,19396,25585
CR20586,11/12/2013,19596,25586
CR20587,3/1/2013,19796,25587
CR20588,1/2/2015,17996,25588
CR20589,11/7/2013,18196,25589
CR20590,7/2/2013,18396,25590
CR20591,1/14/2014,18596,25591
CR20592,1/22/2011,18796,25592
CR20593,1/30/2014,18996,25593
CR20594,6/26/2013,19196,25594
CR20595,8/29/2011,19396,25595
CR20596,1/30/2014,19596,25596
CR20597,6/19/2012,19796,25597
CR20598,11/15/2013,17996,25598
CR20599,3/12/2011,18196,25599
CR20600,8/16/2012,18396,25600
CR20601,12/20/2014,18596,25601
CR20602,10/21/2014,18796,25602
CR20603,8/15/2014,18996,25603
CR20604,9/22/2013,19196,25604
CR20605,11/14/2014,19396,25605
CR20606,7/22/2014,19596,25606
CR20607,3/25/2014,19796,25607
CR20608,12/28/2012,17996,25608
CR20609,11/9/2011,18196,25609
CR20610,7/28/2012,18396,25610
CR20611,8/17/2012,18596,25611
CR20612,5/24/2014,18796,25612
CR20613,11/11/2012,18996,25613
CR20614,1/5/2013,19196,25614
CR20615,9/13/2012,19396,25615
CR20616,4/17/2012,19596,25616
CR20617,8/8/2014,19796,25617
CR20618,3/28/2012,17996,25618
CR20619,1/13/2012,18196,25619
CR20620,5/8/2012,18396,25620
CR20621,12/15/2012,18596,25621
CR20622,10/28/2014,18796,25622
CR20623,4/2/2013,18996,25623
CR20624,10/19/2011,19196,25624
CR20625,4/12/2013,19396,25625
CR20626,10/14/2011,19596,25626
CR20627,7/3/2014,19796,25627
CR20628,3/3/2013,17996,25628
CR20629,9/21/2012,18196,25629
CR20630,9/29/2012,18396,25630
CR20631,8/26/2014,18596,25631
CR20632,10/5/2011,18796,25632
CR20633,2/17/2013,18996,25633
CR20634,11/14/2013,19196,25634
CR20635,11/15/2011,19396,25635
CR20636,11/26/2014,19596,25636
CR20637,4/10/2013,19796,25637
CR20638,12/16/2011,17996,25638
CR20639,5/14/2014,18196,25639
CR20640,7/1/2012,18396,25640
CR20641,7/16/2011,18596,25641
CR20642,8/11/2014,18796,25642
CR20643,11/27/2012,18996,25643
CR20644,5/17/2012,19196,25644
CR20645,3/25/2014,19396,25645
CR20646,2/10/2013,19596,25646
CR20647,8/10/2013,19796,25647
CR20648,4/27/2012,17996,25648
CR20649,9/12/2014,18196,25649
CR20650,6/7/2013,18396,25650
CR20651,10/27/2014,18596,25651
CR20652,11/12/2011,18796,25652
CR20653,5/2/2014,18996,25653
CR20654,12/28/2011,19196,25654
CR20655,4/26/2013,19396,25655
CR20656,9/28/2013,19596,25656
CR20657,11/16/2012,19796,25657
CR20658,6/7/2012,17996,25658
CR20659,1/21/2014,18196,25659
CR20660,9/15/2011,18396,25660
CR20661,7/11/2013,18596,25661
CR20662,5/15/2012,18796,25662
CR20663,11/9/2013,18996,25663
CR20664,6/29/2014,19196,25664
CR20665,12/31/2014,19396,25665
CR20666,11/29/2014,19596,25666
CR20667,9/11/2013,19796,25667
CR20668,8/25/2014,17996,25668
CR20669,9/18/2013,18196,25669
CR20670,8/14/2012,18396,25670
CR20671,12/26/2013,18596,25671
CR20672,9/5/2014,18796,25672
CR20673,5/6/2012,18996,25673
CR20674,10/5/2011,19196,25674
CR20675,5/9/2013,19396,25675
CR20676,9/11/2012,19596,25676
CR20677,11/25/2014,19796,25677
CR20678,9/7/2011,17996,25678
CR20679,3/1/2012,18196,25679
CR20680,2/5/2014,18396,25680
CR20681,5/9/2014,18596,25681
CR20682,12/29/2013,18796,25682
CR20683,4/27/2014,18996,25683
CR20684,6/18/2014,19196,25684
CR20685,2/4/2013,19396,25685
CR20686,2/22/2014,19596,25686
CR20687,1/1/2013,19796,25687
CR20688,8/22/2014,17996,25688
CR20689,9/27/2013,18196,25689
CR20690,10/23/2013,18396,25690
CR20691,9/26/2013,18596,25691
CR20692,12/14/2014,18796,25692
CR20693,8/10/2014,18996,25693
CR20694,8/21/2013,19196,25694
CR20695,4/8/2014,19396,25695
CR20696,8/13/2013,19596,25696
CR20697,9/17/2013,19796,25697
CR20698,9/15/2011,17996,25698
CR20699,6/18/2011,18196,25699
CR20700,2/19/2011,18396,25700
CR20701,11/7/2013,18596,25701
CR20702,2/5/2014,18796,25702
CR20703,9/24/2013,18996,25703
CR20704,12/23/2012,19196,25704
CR20705,8/9/2012,19396,25705
CR20706,5/22/2013,19596,25706
CR20707,4/13/2013,19796,25707
CR20708,7/22/2014,17996,25708
CR20709,9/7/2011,18196,25709
CR20710,11/16/2012,18396,25710
CR20711,8/22/2012,18596,25711
CR20712,8/16/2013,18796,25712
CR20713,8/31/2012,18996,25713
CR20714,2/4/2012,19196,25714
CR20715,8/28/2013,19396,25715
CR20716,4/25/2014,19596,25716
CR20717,11/27/2013,19796,25717
CR20718,9/23/2014,17996,25718
CR20719,11/9/2013,18196,25719
CR20720,4/16/2014,18396,25720
CR20721,1/22/2014,18596,25721
CR20722,11/6/2013,18796,25722
CR20723,5/12/2011,18996,25723
CR20724,3/14/2012,19196,25724
CR20725,8/22/2013,19396,25725
CR20726,6/24/2014,19596,25726
CR20727,12/28/2014,19796,25727
CR20728,10/17/2013,17996,25728
CR20729,12/21/2014,18196,25729
CR20730,9/18/2013,18396,25730
CR20731,11/2/2013,18596,25731
CR20732,11/30/2011,18796,25732
CR20733,7/21/2012,18996,25733
CR20734,4/8/2014,19196,25734
CR20735,6/20/2014,19396,25735
CR20736,8/16/2013,19596,25736
CR20737,9/23/2011,19796,25737
CR20738,12/10/2014,17996,25738
CR20739,6/21/2014,18196,25739
CR20740,10/3/2013,18396,25740
CR20741,1/1/2015,18596,25741
CR20742,3/8/2012,18796,25742
CR20743,10/26/2013,18996,25743
CR20744,8/8/2012,19196,25744
CR20745,11/17/2013,19396,25745
CR20746,7/5/2012,19596,25746
CR20747,2/18/2014,19796,25747
CR20748,6/26/2014,17996,25748
CR20749,12/6/2014,18196,25749
CR20750,1/12/2013,18396,25750
CR20751,5/9/2013,18596,25751
CR20752,9/5/2014,18796,25752
CR20753,1/30/2013,18996,25753
CR20754,12/12/2014,19196,25754
CR20755,9/14/2013,19396,25755
CR20756,8/29/2014,19596,25756
CR20757,1/8/2015,19796,25757
CR20758,9/18/2014,17996,25758
CR20759,7/3/2013,18196,25759
CR20760,8/7/2014,18396,25760
CR20761,10/17/2014,18596,25761
CR20762,6/16/2012,18796,25762
CR20763,11/15/2014,18996,25763
CR20764,6/28/2014,19196,25764
CR20765,5/23/2012,19396,25765
CR20766,4/21/2012,19596,25766
CR20767,7/4/2014,19796,25767
CR20768,6/22/2011,17996,25768
CR20769,1/6/2012,18196,25769
CR20770,8/2/2013,18396,25770
CR20771,2/7/2013,18596,25771
CR20772,5/15/2014,18796,25772
CR20773,1/25/2012,18996,25773
CR20774,10/4/2012,19196,25774
CR20775,10/4/2012,19396,25775
CR20776,5/21/2011,19596,25776
CR20777,9/13/2011,19796,25777
CR20778,6/13/2014,17996,25778
CR20779,10/23/2012,18196,25779
CR20780,1/4/2015,18396,25780
CR20781,4/11/2014,18596,25781
CR20782,7/12/2011,18796,25782
CR20783,9/2/2012,18996,25783
CR20784,12/18/2014,19196,25784
CR20785,12/7/2012,19396,25785
CR20786,8/7/2013,19596,25786
CR20787,11/16/2013,19796,25787
CR20788,6/8/2012,17996,25788
CR20789,12/17/2011,18196,25789
CR20790,7/3/2012,18396,25790
CR20791,1/26/2012,18596,25791
CR20792,11/13/2012,18796,25792
CR20793,7/5/2011,18996,25793
CR20794,11/15/2012,19196,25794
CR20795,10/4/2014,19396,25795
CR20796,12/31/2014,19596,25796
CR20797,3/13/2012,19796,25797
CR20798,6/18/2014,17996,25798
CR20799,11/8/2014,18196,25799
CR20800,11/4/2014,18396,25800
CR20801,7/31/2013,18596,25801
CR20802,11/21/2013,18796,25802
CR20803,11/27/2012,18996,25803
CR20804,4/21/2014,19196,25804
CR20805,8/31/2013,19396,25805
CR20806,7/14/2012,19596,25806
CR20807,11/4/2011,19796,25807
CR20808,12/13/2014,17996,25808
CR20809,5/24/2014,18196,25809
CR20810,12/13/2013,18396,25810
CR20811,9/21/2013,18596,25811
CR20812,5/8/2013,18796,25812
CR20813,10/11/2014,18996,25813
CR20814,8/1/2014,19196,25814
CR20815,10/8/2013,19396,25815
CR20816,11/17/2012,19596,25816
CR20817,6/23/2011,19796,25817
CR20818,5/31/2012,17996,25818
CR20819,11/23/2011,18196,25819
CR20820,11/26/2013,18396,25820
CR20821,10/23/2013,18596,25821
CR20822,9/19/2014,18796,25822
CR20823,5/11/2012,18996,25823
CR20824,12/27/2014,19196,25824
CR20825,5/27/2014,19396,25825
CR20826,4/18/2014,19596,25826
CR20827,11/9/2011,19796,25827
CR20828,8/31/2014,17996,25828
CR20829,1/10/2014,18196,25829
CR20830,10/21/2014,18396,25830
CR20831,8/3/2014,18596,25831
CR20832,3/29/2012,18796,25832
CR20833,1/28/2011,18996,25833
CR20834,9/15/2012,19196,25834
CR20835,8/31/2012,19396,25835
CR20836,1/26/2012,19596,25836
CR20837,7/24/2011,19796,25837
CR20838,7/3/2013,17996,25838
CR20839,1/7/2013,18196,25839
CR20840,9/17/2014,18396,25840
CR20841,4/26/2012,18596,25841
CR20842,11/7/2014,18796,25842
CR20843,9/7/2011,18996,25843
CR20844,11/13/2012,19196,25844
CR20845,5/5/2011,19396,25845
CR20846,5/23/2013,19596,25846
CR20847,3/30/2014,19796,25847
CR20848,9/23/2014,17996,25848
CR20849,9/10/2011,18196,25849
CR20850,9/11/2014,18396,25850
CR20851,8/20/2014,18596,25851
CR20852,3/23/2013,18796,25852
CR20853,2/4/2013,18996,25853
CR20854,2/8/2014,19196,25854
CR20855,10/3/2013,19396,25855
CR20856,11/18/2014,19596,25856
CR20857,9/1/2011,19796,25857
CR20858,10/18/2014,17996,25858
CR20859,12/1/2013,18196,25859
CR20860,9/28/2014,18396,25860
CR20861,6/21/2014,18596,25861
CR20862,6/25/2014,18796,25862
CR20863,3/23/2013,18996,25863
CR20864,1/3/2015,19196,25864
CR20865,2/1/2012,19396,25865
CR20866,1/6/2012,19596,25866
CR20867,7/24/2014,19796,25867
CR20868,11/8/2014,17996,25868
CR20869,10/3/2011,18196,25869
CR20870,12/10/2014,18396,25870
CR20871,11/25/2011,18596,25871
CR20872,4/22/2011,18796,25872
CR20873,6/11/2014,18996,25873
CR20874,9/22/2011,19196,25874
CR20875,7/21/2013,19396,25875
CR20876,3/28/2013,19596,25876
CR20877,7/28/2013,19796,25877
CR20878,11/23/2013,17996,25878
CR20879,9/20/2014,18196,25879
CR20880,1/28/2014,18396,25880
CR20881,6/11/2013,18596,25881
CR20882,6/5/2012,18796,25882
CR20883,6/8/2012,18996,25883
CR20884,3/22/2012,19196,25884
CR20885,8/2/2014,19396,25885
CR20886,12/24/2011,19596,25886
CR20887,10/21/2014,19796,25887
CR20888,11/20/2014,17996,25888
CR20889,6/3/2012,18196,25889
CR20890,5/15/2014,18396,25890
CR20891,8/22/2012,18596,25891
CR20892,11/1/2012,18796,25892
CR20893,7/1/2011,18996,25893
CR20894,3/23/2013,19196,25894
CR20895,11/15/2014,19396,25895
CR20896,10/8/2011,19596,25896
CR20897,3/23/2013,19796,25897
CR20898,6/14/2014,17996,25898
CR20899,2/27/2013,18196,25899
CR20900,6/16/2012,18396,25900
CR20901,4/9/2011,18596,25901
CR20902,5/22/2014,18796,25902
CR20903,11/12/2013,18996,25903
CR20904,9/7/2013,19196,25904
CR20905,2/24/2013,19396,25905
CR20906,12/30/2011,19596,25906
CR20907,10/16/2013,19796,25907
CR20908,12/14/2013,17996,25908
CR20909,8/24/2013,18196,25909
CR20910,10/2/2011,18396,25910
CR20911,9/27/2014,18596,25911
CR20912,11/10/2012,18796,25912
CR20913,8/30/2014,18996,25913
CR20914,6/27/2013,19196,25914
CR20915,9/9/2011,19396,25915
CR20916,6/19/2012,19596,25916
CR20917,7/13/2012,19796,25917
CR20918,9/20/2011,17996,25918
CR20919,12/26/2014,18196,25919
CR20920,11/16/2012,18396,25920
CR20921,12/3/2011,18596,25921
CR20922,12/18/2011,18796,25922
CR20923,9/17/2011,18996,25923
CR20924,10/5/2011,19196,25924
CR20925,5/26/2011,19396,25925
CR20926,6/15/2011,19596,25926
CR20927,9/29/2012,19796,25927
CR20928,5/16/2013,17996,25928
CR20929,2/22/2011,18196,25929
CR20930,7/18/2014,18396,25930
CR20931,4/19/2014,18596,25931
CR20932,6/22/2014,18796,25932
CR20933,8/19/2014,18996,25933
CR20934,1/22/2011,19196,25934
CR20935,11/8/2013,19396,25935
CR20936,2/18/2012,19596,25936
CR20937,8/2/2014,19796,25937
CR20938,3/29/2011,17996,25938
CR20939,6/6/2012,18196,25939
CR20940,1/3/2014,18396,25940
CR20941,6/27/2012,18596,25941
CR20942,12/4/2012,18796,25942
CR20943,5/1/2012,18996,25943
CR20944,9/20/2014,19196,25944
CR20945,7/8/2014,19396,25945
CR20946,1/4/2013,19596,25946
CR20947,12/12/2013,19796,25947
CR20948,11/14/2013,17996,25948
CR20949,2/22/2013,18196,25949
CR20950,1/2/2013,18396,25950
CR20951,4/2/2013,18596,25951
CR20952,2/20/2013,18796,25952
CR20953,8/20/2014,18996,25953
CR20954,11/24/2011,19196,25954
CR20955,12/6/2013,19396,25955
CR20956,4/29/2014,19596,25956
CR20957,11/14/2013,19796,25957
CR20958,10/8/2014,17996,25958
CR20959,4/1/2012,18196,25959
CR20960,12/18/2012,18396,25960
CR20961,1/8/2015,18596,25961
CR20962,11/28/2014,18796,25962
CR20963,2/5/2014,18996,25963
CR20964,10/17/2014,19196,25964
CR20965,8/30/2014,19396,25965
CR20966,9/7/2013,19596,25966
CR20967,4/26/2014,19796,25967
CR20968,3/2/2014,17996,25968
CR20969,10/31/2013,18196,25969
CR20970,9/18/2012,18396,25970
CR20971,2/13/2014,18596,25971
CR20972,8/15/2014,18796,25972
CR20973,5/8/2014,18996,25973
CR20974,6/22/2011,19196,25974
CR20975,3/29/2011,19396,25975
CR20976,7/10/2012,19596,25976
CR20977,6/13/2014,19796,25977
CR20978,3/26/2014,17996,25978
CR20979,6/13/2014,18196,25979
CR20980,6/24/2012,18396,25980
CR20981,11/14/2013,18596,25981
CR20982,10/4/2013,18796,25982
CR20983,11/29/2012,18996,25983
CR20984,3/3/2014,19196,25984
CR20985,12/1/2013,19396,25985
CR20986,11/6/2012,19596,25986
CR20987,12/13/2013,19796,25987
CR20988,11/9/2012,17996,25988
CR20989,4/10/2014,18196,25989
CR20990,5/3/2011,18396,25990
CR20991,1/7/2014,18596,25991
CR20992,7/8/2014,18796,25992
CR20993,10/27/2011,18996,25993
CR20994,8/2/2013,19196,25994
CR20995,7/5/2014,19396,25995
CR20996,10/26/2012,19596,25996
CR20997,4/14/2012,19796,25997
CR20998,6/29/2013,17996,25998
CR20999,12/27/2014,18196,25999
CR21000,5/7/2014,18396,26000
CR21001,3/5/2014,18596,26001
CR21002,12/27/2014,18796,26002
CR21003,12/6/2013,18996,26003
CR21004,2/18/2012,19196,26004
CR21005,9/1/2013,19396,26005
CR21006,2/18/2011,19596,26006
CR21007,10/17/2014,19796,26007
CR21008,4/11/2013,17996,26008
CR21009,5/5/2011,18196,26009
CR21010,8/13/2014,18396,26010
CR21011,11/26/2013,18596,26011
CR21012,3/9/2011,18796,26012
CR21013,12/25/2012,18996,26013
CR21014,7/31/2013,19196,26014
CR21015,1/10/2013,19396,26015
CR21016,12/11/2013,19596,26016
CR21017,9/16/2012,19796,26017
CR21018,12/6/2013,17996,26018
CR21019,1/2/2013,18196,26019
CR21020,12/12/2012,18396,26020
CR21021,3/19/2014,18596,26021
CR21022,1/5/2013,18796,26022
CR21023,12/4/2014,18996,26023
CR21024,11/9/2011,19196,26024
CR21025,11/20/2014,19396,26025
CR21026,9/25/2011,19596,26026
CR21027,11/25/2012,19796,26027
CR21028,9/7/2012,17996,26028
CR21029,5/30/2014,18196,26029
CR21030,9/20/2013,18396,26030
CR21031,9/7/2013,18596,26031
CR21032,5/23/2012,18796,26032
CR21033,11/18/2014,18996,26033
CR21034,2/23/2013,19196,26034
CR21035,10/5/2011,19396,26035
CR21036,4/28/2013,19596,26036
CR21037,4/20/2011,19796,26037
CR21038,7/19/2012,17996,26038
CR21039,5/10/2014,18196,26039
CR21040,10/13/2012,18396,26040
CR21041,9/19/2013,18596,26041
CR21042,12/15/2014,18796,26042
CR21043,12/14/2013,18996,26043
CR21044,11/16/2011,19196,26044
CR21045,8/17/2012,19396,26045
CR21046,12/6/2011,19596,26046
CR21047,5/11/2013,19796,26047
CR21048,9/13/2013,17996,26048
CR21049,7/15/2014,18196,26049
CR21050,6/21/2014,18396,26050
CR21051,3/12/2014,18596,26051
CR21052,3/24/2011,18796,26052
CR21053,7/5/2014,18996,26053
CR21054,1/8/2014,19196,26054
CR21055,4/23/2013,19396,26055
CR21056,7/5/2012,19596,26056
CR21057,6/28/2014,19796,26057
CR21058,12/25/2013,17996,26058
CR21059,10/8/2013,18196,26059
CR21060,11/24/2011,18396,26060
CR21061,7/27/2013,18596,26061
CR21062,6/21/2013,18796,26062
CR21063,4/24/2012,18996,26063
CR21064,6/16/2012,19196,26064
CR21065,2/21/2014,19396,26065
CR21066,2/2/2012,19596,26066
CR21067,11/1/2012,19796,26067
CR21068,6/1/2013,17996,26068
CR21069,12/20/2013,18196,26069
CR21070,9/26/2014,18396,26070
CR21071,5/3/2014,18596,26071
CR21072,10/9/2012,18796,26072
CR21073,2/25/2011,18996,26073
CR21074,10/31/2012,19196,26074
CR21075,9/20/2013,19396,26075
CR21076,9/26/2014,19596,26076
CR21077,3/13/2012,19796,26077
CR21078,9/3/2013,17996,26078
CR21079,8/8/2013,18196,26079
CR21080,9/2/2011,18396,26080
CR21081,12/7/2014,18596,26081
CR21082,5/3/2011,18796,26082
CR21083,3/7/2014,18996,26083
CR21084,8/15/2014,19196,26084
CR21085,1/3/2014,19396,26085
CR21086,8/23/2014,19596,26086
CR21087,11/22/2014,19796,26087
CR21088,1/3/2014,17996,26088
CR21089,10/29/2014,18196,26089
CR21090,7/1/2014,18396,26090
CR21091,6/16/2012,18596,26091
CR21092,1/26/2013,18796,26092
CR21093,10/1/2014,18996,26093
CR21094,6/24/2014,19196,26094
CR21095,9/11/2014,19396,26095
CR21096,8/22/2012,19596,26096
CR21097,3/19/2014,19796,26097
CR21098,6/3/2011,17996,26098
CR21099,9/14/2012,18196,26099
CR21100,1/5/2012,18396,26100
CR21101,6/12/2014,18596,26101
CR21102,1/6/2015,18796,26102
CR21103,6/11/2011,18996,26103
CR21104,6/10/2011,19196,26104
CR21105,5/3/2014,19396,26105
CR21106,7/7/2012,19596,26106
CR21107,8/26/2014,19796,26107
CR21108,4/23/2013,17996,26108
CR21109,10/15/2011,18196,26109
CR21110,12/7/2012,18396,26110
CR21111,11/15/2012,18596,26111
CR21112,12/21/2012,18796,26112
CR21113,8/20/2011,18996,26113
CR21114,11/15/2014,19196,26114
CR21115,11/17/2012,19396,26115
CR21116,1/4/2013,19596,26116
CR21117,5/11/2012,19796,26117
CR21118,11/2/2013,17996,26118
CR21119,5/28/2014,18196,26119
CR21120,3/22/2014,18396,26120
CR21121,7/29/2013,18596,26121
CR21122,6/2/2013,18796,26122
CR21123,2/12/2013,18996,26123
CR21124,11/8/2013,19196,26124
CR21125,5/7/2013,19396,26125
CR21126,10/30/2012,19596,26126
CR21127,8/19/2013,19796,26127
CR21128,1/22/2014,17996,26128
CR21129,3/27/2012,18196,26129
CR21130,1/15/2013,18396,26130
CR21131,11/25/2012,18596,26131
CR21132,6/13/2012,18796,26132
CR21133,11/23/2012,18996,26133
CR21134,12/28/2014,19196,26134
CR21135,4/27/2012,19396,26135
CR21136,12/16/2011,19596,26136
CR21137,5/27/2011,19796,26137
CR21138,10/17/2013,17996,26138
CR21139,5/29/2011,18196,26139
CR21140,4/27/2013,18396,26140
CR21141,9/24/2014,18596,26141
CR21142,9/26/2014,18796,26142
CR21143,8/9/2011,18996,26143
CR21144,6/4/2014,19196,26144
CR21145,7/18/2012,19396,26145
CR21146,9/21/2013,19596,26146
CR21147,9/17/2014,19796,26147
CR21148,8/8/2012,17996,26148
CR21149,6/15/2014,18196,26149
CR21150,8/21/2014,18396,26150
CR21151,3/19/2013,18596,26151
CR21152,8/9/2011,18796,26152
CR21153,4/21/2011,18996,26153
CR21154,9/23/2011,19196,26154
CR21155,8/1/2014,19396,26155
CR21156,3/14/2014,19596,26156
CR21157,3/2/2014,19796,26157
CR21158,12/17/2014,17996,26158
CR21159,3/31/2013,18196,26159
CR21160,4/3/2013,18396,26160
CR21161,8/24/2014,18596,26161
CR21162,3/11/2012,18796,26162
CR21163,11/27/2012,18996,26163
CR21164,1/4/2015,19196,26164
CR21165,2/25/2014,19396,26165
CR21166,8/24/2014,19596,26166
CR21167,4/19/2014,19796,26167
CR21168,7/3/2012,17996,26168
CR21169,11/26/2011,18196,26169
CR21170,1/14/2014,18396,26170
CR21171,10/2/2013,18596,26171
CR21172,4/18/2014,18796,26172
CR21173,10/4/2011,18996,26173
